id,gender,age,marathonTime,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
395,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
396,Male,45,199.46666666666667,0,1,0,0,0,0,0,0,0,0,3
397,Female,40,249.05,0,1,0,0,0,0,0,0,0,0,3
398,Male,20,220.625,0,0,1,0,0,0,0,0,0,0,2
399,Female,30,295.21666666666664,0,1,0,0,0,0,0,0,0,0,3
400,Male,50,352.6166666666667,0,1,0,0,0,0,0,0,0,0,3
401,Female,30,294.2,0,0,1,0,0,0,0,0,0,1,2
402,Male,25,0,0,0,0,0,0,0,0,0,1,2,4
403,Male,35,267.6333333333333,0,1,0,0,0,0,0,0,0,1,3
404,Male,40,215.7,0,0,0,1,0,1,0,1,0,0,4
405,Male,20,246.68333333333334,0,0,0,1,0,2,0,0,0,0,4
406,Male,35,360.21666666666664,0,1,0,0,0,0,0,0,0,0,3
407,Male,35,242.75,0,0,0,0,1,0,0,0,0,0,4
408,Male,40,273.3666666666667,0,0,0,0,1,0,0,0,0,0,4
409,Male,25,396.98333333333335,0,0,0,1,0,0,0,1,0,0,4
410,Male,25,222.34166666666667,0,0,0,1,0,0,1,4,2,2,4
411,Male,40,280.43333333333334,0,1,0,0,0,0,0,0,1,0,3
412,Female,40,259.4583333333333,0,1,0,1,0,0,0,1,0,0,3
413,Male,40,385.93333333333334,0,1,0,0,0,0,0,0,0,0,3
414,Male,45,239.25,0,1,0,0,0,0,1,0,0,0,3
415,Male,45,200.53333333333333,0,0,0,0,1,0,1,1,2,0,4
416,Male,45,310.53333333333336,0,0,1,0,0,0,0,1,1,0,2
417,Male,25,264.1666666666667,0,0,1,0,0,0,0,0,0,0,2
418,Male,30,228.36666666666667,0,0,0,0,1,0,0,0,0,0,4
419,Male,25,214.45,0,0,1,0,0,3,2,1,2,2,2
420,Male,40,287.35416666666663,0,0,1,1,0,1,0,0,0,1,2
421,Male,50,302.85,0,0,0,1,1,6,4,0,0,0,4
422,Male,30,239.63333333333333,0,0,0,1,0,0,0,0,0,0,4
423,Male,55,238.16666666666666,0,0,0,0,1,0,1,0,0,0,4
424,Female,20,308.51666666666665,0,0,1,0,0,2,2,0,0,0,2
425,Male,55,327.05,0,1,0,0,0,1,1,1,0,0,3
426,Female,30,333.98333333333335,0,0,1,0,0,0,0,0,1,0,2
427,Male,,0,0,0,0,0,0,0,0,0,1,0,4
428,Male,40,233.26666666666668,0,0,0,0,1,2,2,0,0,0,4
429,Female,45,0,0,0,0,0,0,0,0,0,1,0,4
430,Male,35,250.98333333333332,0,0,0,1,0,0,0,0,0,0,4
431,Female,25,254.86666666666667,0,0,0,0,1,0,0,0,0,0,4
432,Female,30,249.13333333333333,0,0,1,1,0,2,2,1,0,0,2
433,Female,25,208.3,0,0,1,0,0,0,0,0,0,0,2
434,Female,,243.51666666666668,0,0,1,0,0,0,0,1,0,0,2
435,Male,45,239.66666666666666,0,1,0,0,0,0,0,0,0,0,3
436,Male,55,247.61666666666667,0,1,0,0,0,0,0,0,0,0,3
437,Male,40,220.33333333333334,0,0,0,1,0,2,0,0,0,0,4
438,Female,30,234.83333333333334,0,0,0,0,1,2,0,0,0,0,4
439,Female,14,324.98333333333335,0,1,0,0,0,0,0,0,0,0,3
440,Female,55,397.18333333333334,0,0,1,0,0,0,0,0,0,0,2
441,Male,18,0,0,0,1,0,0,0,0,0,0,0,2
442,Male,50,207.14166666666665,0,0,0,0,2,1,4,4,3,1,4
443,Male,30,206.73333333333332,0,0,0,0,1,3,4,4,1,0,4
444,Male,45,241.41666666666666,0,1,0,0,0,0,0,0,0,0,3
445,Male,30,231.41666666666666,0,0,0,1,0,0,0,1,0,0,4
446,Male,50,352.85,0,0,0,1,0,0,0,0,0,0,4
447,Male,20,283.95,0,0,0,0,1,0,0,0,0,0,4
448,Male,45,250.21666666666667,0,1,0,0,0,0,0,0,0,0,3
449,Male,25,322.35,0,0,0,1,0,1,0,0,0,0,4
450,Male,45,0,0,0,0,1,0,0,0,0,0,0,4
451,Male,18,223.64166666666665,0,1,1,0,0,0,0,0,1,0,1
452,Female,18,253.88333333333333,0,0,0,1,0,0,0,0,0,0,4
453,Female,25,296.35,0,0,1,0,0,0,0,0,0,0,2
454,Male,35,215.21666666666667,0,1,0,0,0,0,0,0,0,0,3
455,Male,40,341.28333333333336,0,0,1,0,0,0,0,1,1,0,2
456,Male,30,216.7,0,1,0,0,0,0,1,1,0,0,3
457,Female,30,250.51666666666668,0,1,0,0,0,0,0,0,0,0,3
458,Male,65,0,0,0,0,0,0,0,0,0,1,0,4
459,Female,30,231.7,0,0,1,0,0,0,0,0,0,0,2
460,Male,40,277.1333333333333,0,0,0,1,0,0,0,0,0,0,4
461,Male,40,214.71666666666667,0,0,0,1,0,1,0,0,2,2,4
462,Female,40,259.85,0,0,0,0,1,0,0,0,0,0,4
463,Female,40,306.1333333333333,0,0,1,0,1,1,4,1,0,0,2
464,Male,40,196.91666666666666,0,0,1,0,0,0,0,0,0,0,2
465,Female,25,258.31666666666666,0,0,0,1,0,0,0,0,0,0,4
466,Female,30,0,0,0,0,0,0,0,1,0,0,0,4
467,Male,35,198.18333333333334,0,1,0,0,0,0,0,0,0,0,3
468,Male,45,249.59166666666664,0,0,0,1,1,0,0,0,1,1,4
469,Male,20,195.31666666666666,0,1,0,0,0,0,0,0,1,0,3
470,Male,55,255.31666666666666,0,0,1,0,0,0,0,0,0,0,2
471,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
472,Male,35,0,0,0,0,0,0,0,1,0,0,0,4
473,Male,25,240.43333333333334,0,0,0,1,0,0,0,0,0,0,4
474,Male,55,267.46666666666664,0,0,0,0,1,0,1,0,0,0,4
475,Male,50,257.53333333333336,0,1,0,0,0,1,0,1,0,0,3
476,Male,50,240.2625,0,0,0,1,2,6,5,3,0,0,4
477,Male,40,230.25,0,0,1,0,0,0,0,1,0,0,2
478,Male,35,292.54166666666663,0,1,1,0,0,0,0,1,0,0,1
479,Male,35,209.31666666666666,0,1,0,0,0,0,0,0,0,0,3
480,Male,40,279.3833333333333,0,0,1,0,0,0,0,0,0,0,2
481,Male,50,272.21666666666664,0,0,1,0,0,2,3,2,0,0,2
482,Male,30,208.05,0,0,0,0,1,4,1,3,0,0,4
483,Male,30,258.48333333333335,0,0,1,0,0,1,5,6,3,2,2
484,Male,25,230.9,0,0,0,1,0,0,0,0,0,0,4
485,Female,30,341.43333333333334,0,1,0,0,0,0,0,0,0,0,3
486,Male,20,191.46666666666667,0,1,0,1,0,3,6,5,5,3,3
487,Female,45,229.31666666666666,0,0,0,0,1,0,0,0,1,0,4
488,Male,30,236.51666666666668,0,1,0,0,0,0,0,0,0,0,3
489,Male,40,272.8416666666667,0,0,0,1,1,1,0,0,0,0,4
490,Male,30,165.41666666666666,0,1,0,0,0,1,1,0,0,0,3
491,Male,30,319.8666666666667,0,1,0,0,0,0,0,0,0,0,3
492,Male,35,219.76666666666668,0,0,0,1,0,1,0,0,0,0,4
493,Female,30,256.93333333333334,0,1,0,0,0,0,0,0,0,0,3
494,Male,45,299.7625,0,1,0,0,0,0,0,0,0,0,3
495,Male,30,273.1,0,0,0,0,1,0,1,0,0,0,4
496,Male,50,0,0,0,0,0,0,0,0,0,2,0,4
497,Female,40,210.575,0,0,0,0,1,0,1,0,0,0,4
498,Male,18,196.0,0,0,0,0,1,0,0,0,0,0,4
499,Female,30,365.93333333333334,0,0,1,0,0,0,0,0,0,0,2
500,Female,35,244.74166666666667,0,0,0,1,1,0,0,1,0,0,4
501,Male,35,224.46666666666667,0,0,0,0,1,0,0,0,0,0,4
502,Female,20,0,0,0,0,0,0,0,0,0,2,0,4
503,Male,30,389.06666666666666,0,0,1,0,0,1,0,0,0,0,2
504,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
505,Female,45,251.33333333333334,0,0,0,0,1,0,0,0,0,0,4
506,Female,50,268.31666666666666,0,0,0,1,0,0,0,0,0,0,4
507,Female,25,327.8833333333333,0,0,1,0,0,0,1,3,2,0,2
508,Male,45,204.36666666666667,0,1,0,0,0,0,0,0,0,0,3
509,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
510,Male,50,0,0,0,0,1,0,0,0,2,1,1,4
511,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
512,Male,40,264.18333333333334,0,0,1,0,0,0,0,1,0,0,2
513,Male,35,0,0,0,0,0,0,0,1,0,0,0,4
514,Male,35,303.15,0,0,1,0,0,0,0,0,1,0,2
515,Male,40,269.4916666666667,0,0,0,0,2,2,2,3,2,0,4
516,Male,40,0,0,0,0,0,0,0,1,0,0,0,4
517,Male,40,193.98333333333332,0,0,0,0,1,0,1,1,0,0,4
518,Male,50,277.85,0,1,0,0,0,0,0,0,1,0,3
519,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
520,Male,18,245.83333333333334,0,1,0,0,0,0,0,0,0,0,3
521,Male,25,265.48333333333335,0,0,0,1,0,0,1,1,1,0,4
522,Female,45,339.51666666666665,0,0,0,1,0,0,0,0,0,0,4
523,Male,35,263.4916666666667,0,1,1,0,0,0,0,0,0,0,1
524,Male,35,274.2,0,1,0,0,0,0,0,0,0,0,3
525,Male,25,270.4166666666667,0,1,0,0,0,0,0,0,0,0,3
526,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
527,Female,40,361.93333333333334,0,0,1,0,0,0,0,0,0,0,2
528,Male,35,232.68333333333334,0,0,1,0,0,0,1,0,0,0,2
529,Male,30,195.18333333333334,0,0,1,0,0,1,0,0,0,0,2
530,Male,20,226.85,0,0,0,1,0,2,1,0,0,0,4
531,Male,45,305.21666666666664,0,0,1,0,0,0,3,1,0,0,2
532,Female,40,362.48333333333335,0,0,1,0,0,0,0,0,0,0,2
533,Male,60,233.88333333333333,0,0,0,0,1,0,1,0,0,0,4
534,Male,18,259.48333333333335,0,1,0,0,0,0,0,0,0,0,3
535,Female,35,293.75,0,1,0,0,0,0,0,0,0,0,3
536,Female,,355.81666666666666,0,1,0,0,0,0,0,1,0,0,3
537,Male,18,300.73333333333335,0,1,0,0,0,0,0,0,0,0,3
538,Male,50,320.98333333333335,0,1,0,0,0,0,0,0,0,0,3
539,Male,30,208.85,0,1,0,0,0,0,0,0,1,1,3
540,Female,30,295.96666666666664,0,1,0,0,0,0,0,0,1,0,3
541,Male,55,212.68333333333334,0,0,0,1,0,0,0,0,0,0,4
542,Female,45,385.8833333333333,0,1,0,0,0,0,0,0,0,0,3
543,Male,35,256.95,0,0,1,0,0,0,0,0,1,0,2
544,Female,40,238.95,0,1,0,0,0,0,0,0,0,0,3
545,Male,50,0,0,0,0,0,0,1,1,2,0,0,4
546,Male,25,408.76666666666665,0,0,1,0,0,0,0,0,0,0,2
547,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
548,Male,18,215.325,0,0,1,1,1,0,0,1,0,0,2
549,Male,50,274.4166666666667,0,0,0,1,0,0,6,5,3,1,4
550,Female,25,291.06666666666666,0,0,1,0,0,0,0,0,0,0,2
551,Female,35,219.6,0,0,0,0,2,2,3,5,2,2,4
552,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
553,Male,18,315.15,0,1,0,0,0,0,0,0,0,0,3
554,Male,40,262.8,0,0,0,1,0,0,1,1,0,0,4
555,Male,40,232.7,0,0,0,1,0,0,0,0,1,0,4
556,Male,40,300.43333333333334,0,1,0,0,0,0,0,0,0,0,3
557,Female,30,249.925,0,0,0,2,0,1,0,0,0,1,4
558,Male,45,0,0,0,0,0,0,0,0,1,1,0,4
559,Female,40,0,0,0,0,0,0,0,0,0,2,0,4
560,Male,35,250.11666666666667,0,1,0,0,0,0,0,0,0,0,3
561,Male,18,311.1,0,0,1,0,0,0,0,0,0,0,2
562,Male,35,339.1166666666667,0,0,1,0,0,0,0,0,0,0,2
563,Male,30,230.36666666666667,0,0,0,1,0,0,0,0,0,0,4
564,Male,20,206.95,0,0,0,1,1,1,2,0,0,0,4
565,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
566,Male,13,0,0,0,0,0,0,0,0,0,1,0,4
567,Male,18,286.95,0,1,0,0,0,0,0,0,0,0,3
568,Female,50,0,0,0,0,0,0,0,0,1,0,0,4
569,Male,18,247.93333333333334,0,0,0,1,0,0,0,0,0,0,4
570,Male,18,322.6333333333333,0,1,0,0,0,0,0,0,0,0,3
571,Male,25,249.5,0,0,1,0,0,0,0,0,0,0,2
572,Male,30,280.45,0,0,0,0,1,0,0,0,0,0,4
573,Male,45,299.03333333333336,0,1,0,0,0,0,3,0,0,1,3
574,Male,20,267.51666666666665,0,1,0,0,0,0,0,0,0,0,3
575,Male,40,209.63333333333333,0,1,0,0,0,0,0,0,0,0,3
576,Male,25,328.1666666666667,0,0,1,0,0,0,0,0,0,0,2
577,Male,50,244.046875,0,1,1,2,2,1,4,4,0,0,1
578,Male,30,275.23333333333335,0,1,0,0,0,0,0,0,0,0,3
579,Male,45,0,0,0,0,1,0,0,0,0,0,0,4
580,Male,50,231.93333333333334,0,1,0,0,0,0,0,0,2,0,3
581,Male,35,230.2,0,0,0,1,0,0,0,0,1,0,4
582,Male,30,299.26666666666665,0,0,1,0,0,0,0,0,0,0,2
583,Male,40,300.28333333333336,0,0,1,0,0,0,1,0,1,0,2
584,Male,30,259.75,0,1,0,0,0,0,0,0,0,0,3
585,Male,55,222.21666666666667,0,1,0,0,0,0,0,0,0,0,3
586,Female,25,347.3333333333333,0,0,0,1,0,0,0,1,1,0,4
587,Male,35,270.3833333333333,0,1,0,0,0,0,0,0,0,0,3
588,Female,25,343.975,0,0,1,1,0,1,0,1,0,0,2
589,Male,30,350.81666666666666,0,0,1,0,0,1,1,2,1,0,2
590,Male,10,231.18333333333334,0,0,1,0,0,0,1,0,0,0,2
591,Male,20,238.08333333333334,0,1,0,0,0,0,0,1,0,1,3
592,Female,40,259.15,0,0,1,1,0,0,0,0,1,1,2
593,Male,20,284.68333333333334,0,0,1,0,0,0,1,0,2,0,2
594,Male,45,195.33333333333334,0,0,0,0,1,0,3,1,0,0,4
595,Male,35,218.25,0,0,0,0,1,0,0,0,0,0,4
596,Female,35,232.08333333333334,0,0,1,0,0,0,0,0,0,0,2
597,Male,25,273.26666666666665,0,0,0,1,0,0,0,0,0,0,4
598,Male,40,344.6,0,1,0,0,0,0,0,0,0,0,3
599,Female,45,0,0,0,0,0,0,0,0,1,0,0,4
600,Male,20,0,0,0,0,0,0,2,1,0,1,0,4
601,Female,30,295.1166666666667,0,1,0,0,0,0,1,0,0,0,3
602,Female,35,284.8666666666667,0,1,0,0,0,0,0,0,0,0,3
603,Male,30,262.2,0,0,0,1,0,0,0,2,0,0,4
604,Male,25,410.1333333333333,0,1,0,0,0,0,0,0,1,0,3
605,Female,45,0,0,0,0,0,0,0,0,0,1,0,4
606,Female,35,260.7,0,1,0,1,0,1,0,1,0,0,3
607,Male,25,265.93333333333334,0,1,0,0,0,0,0,0,0,0,3
608,Female,50,310.18333333333334,0,1,0,0,0,0,0,0,0,0,3
609,Male,30,257.28333333333336,0,0,0,0,1,0,1,0,0,0,4
610,Male,35,244.44583333333333,0,0,0,0,2,0,0,2,0,0,4
611,Male,40,240.76666666666668,0,0,0,1,0,0,0,0,0,0,4
612,Male,45,249.3,0,1,0,0,0,0,0,0,0,0,3
613,Male,35,286.025,0,0,1,1,1,1,1,4,0,0,2
614,Male,18,299.8666666666667,0,1,0,0,0,0,0,0,0,0,3
615,Male,40,268.1,0,0,0,1,0,0,0,1,1,1,4
616,Male,35,343.98333333333335,0,1,0,0,0,0,0,0,0,0,3
617,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
618,Male,40,250.38333333333333,0,1,0,0,0,0,0,0,1,0,3
619,Female,25,284.23333333333335,0,0,1,0,0,0,0,0,0,0,2
620,Male,55,228.6,0,0,1,0,0,0,0,0,0,0,2
621,Female,50,0,0,0,0,0,0,0,0,0,1,0,4
622,Male,35,352.8333333333333,0,0,1,0,0,0,0,0,0,0,2
623,Male,18,221.93333333333334,0,1,0,0,0,0,0,0,0,0,3
624,Male,30,212.78333333333333,0,0,0,1,0,0,0,1,0,1,4
625,Male,30,218.41666666666666,0,1,0,0,0,0,0,0,0,0,3
626,Male,35,298.2,0,0,0,1,0,0,0,0,0,0,4
627,Female,50,370.8,0,1,0,0,0,0,0,0,0,0,3
628,Female,30,294.0833333333333,0,0,1,0,0,1,2,1,0,0,2
629,Male,20,184.85,0,0,1,0,0,0,0,1,0,0,2
630,Male,40,287.9,0,1,0,0,0,0,0,0,2,0,3
631,Female,15,369.45,0,0,1,0,0,0,0,0,0,0,2
632,Male,40,195.8,0,0,0,1,0,0,1,0,0,0,4
633,Male,40,359.7,0,1,0,0,0,0,0,0,0,0,3
634,Male,35,232.0,0,0,0,0,1,0,0,1,1,0,4
635,Male,50,302.4458333333333,0,1,1,0,1,0,0,1,0,0,1
636,Female,30,249.13333333333333,0,0,0,0,1,0,0,0,0,0,4
637,Male,45,198.98333333333332,0,0,0,0,1,0,0,0,0,0,4
638,Male,40,235.9375,0,1,1,1,0,1,2,1,0,0,1
639,Male,35,0,0,0,0,0,0,0,0,0,2,0,4
640,Male,60,0,0,0,0,0,0,0,0,0,1,0,4
641,Male,40,233.53333333333333,0,1,0,0,0,0,0,0,0,0,3
642,Male,30,233.15,0,0,0,0,1,3,0,0,0,0,4
643,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
644,Male,50,248.55,0,1,0,0,0,0,0,0,0,0,3
645,Male,30,245.61666666666667,0,0,0,1,0,0,2,1,1,1,4
646,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
647,Male,40,305.43333333333334,0,1,0,0,0,0,0,0,0,0,3
648,Male,25,190.11666666666667,0,0,1,0,0,0,0,0,0,0,2
649,Male,18,284.28333333333336,0,0,1,1,0,3,3,2,2,2,2
650,Male,20,252.76666666666668,0,0,0,0,1,1,1,0,0,0,4
651,Male,55,243.8,0,0,0,1,0,0,0,0,0,0,4
652,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
653,Male,30,206.25833333333333,0,0,0,1,0,1,1,3,1,0,4
654,Male,30,0,0,0,1,0,0,2,4,5,0,0,2
655,Male,18,234.76666666666668,0,0,0,0,1,0,0,0,0,0,4
656,Male,40,214.08333333333334,0,1,0,0,0,0,0,0,0,1,3
657,Male,30,209.29166666666669,0,0,1,1,0,2,0,0,1,0,2
658,Female,35,235.0,0,0,0,1,0,0,0,0,0,0,4
659,Male,25,218.73333333333332,0,0,0,0,1,1,0,0,0,0,4
660,Male,25,237.25,0,0,0,1,0,0,0,0,0,0,4
661,Male,45,333.28333333333336,0,0,1,0,0,1,2,1,0,0,2
662,Male,25,240.38333333333333,0,0,0,0,1,0,0,0,0,0,4
663,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
664,Female,30,287.2833333333333,0,0,1,0,1,0,0,0,1,0,2
665,Male,40,272.81666666666666,0,0,0,0,1,1,0,0,0,0,4
666,Male,30,240.38333333333333,0,0,0,1,0,0,0,0,0,0,4
667,Female,40,0,0,0,0,0,0,0,3,3,1,0,4
668,Male,18,0,0,0,0,0,0,1,0,1,0,0,4
669,Male,35,174.16666666666666,0,0,0,0,1,0,2,2,0,0,4
670,Male,50,258.6166666666667,0,1,0,0,0,0,0,0,1,0,3
671,Male,20,242.33333333333331,0,0,1,0,1,1,0,0,0,0,2
672,Male,25,248.26666666666668,0,0,1,0,0,0,0,0,0,0,2
673,Male,40,224.07916666666665,0,1,0,1,1,1,1,0,0,0,3
674,Male,40,256.2,0,0,0,0,1,0,1,1,0,0,4
675,Male,30,234.76666666666668,0,1,0,0,0,0,0,0,0,0,3
676,Male,39,169.55,0,0,0,1,0,0,1,2,0,0,4
677,Male,30,191.6,0,0,0,1,0,3,0,0,0,0,4
678,Male,45,290.2,0,1,0,0,0,0,0,0,0,0,3
679,Male,50,0,0,0,0,0,0,0,0,2,0,0,4
680,Male,15,303.55,0,0,1,0,0,0,0,0,0,0,2
681,Female,40,271.93333333333334,0,1,0,0,0,0,1,3,0,0,3
682,Female,45,288.05,0,1,0,0,0,0,0,0,0,0,3
683,Male,40,267.81666666666666,0,1,0,0,0,0,0,0,0,0,3
684,Male,30,216.86666666666667,0,0,0,1,0,0,0,0,1,0,4
685,Female,18,273.1666666666667,0,1,0,0,0,0,0,0,0,0,3
686,Male,40,267.85,0,1,0,0,0,0,0,0,0,0,3
687,Male,25,175.65,0,0,0,1,0,2,3,1,0,0,4
688,Male,55,225.35,0,1,0,0,0,0,0,0,0,0,3
689,Male,35,193.15,0,0,1,0,0,0,0,0,0,0,2
690,Male,30,0,0,0,1,0,0,0,2,0,0,0,2
691,Male,20,249.93333333333334,0,0,1,0,0,0,0,1,0,0,2
692,Female,18,294.7,0,0,0,1,0,1,1,0,0,0,4
693,Male,45,244.5,0,1,0,0,0,0,0,0,0,0,3
694,Male,25,310.76666666666665,0,0,0,1,0,0,0,0,0,0,4
695,Male,25,209.4,0,1,0,0,0,0,0,0,0,0,3
696,Male,25,352.96666666666664,0,1,0,0,0,0,0,0,0,0,3
697,Female,30,0,0,0,0,0,0,0,0,0,1,0,4
698,Male,35,194.06666666666666,0,1,0,0,0,0,0,0,0,0,3
699,Male,20,175.56666666666666,0,0,1,0,1,4,4,2,1,7,2
700,Male,40,0,0,0,0,0,0,0,0,0,2,0,4
701,Male,30,230.5,0,1,0,0,0,0,0,0,1,0,3
702,Male,30,285.26666666666665,0,1,0,0,0,0,0,0,1,0,3
703,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
704,Male,35,240.23333333333332,0,0,0,1,0,0,0,0,0,1,4
705,Male,25,223.73333333333332,0,0,0,0,1,1,1,1,0,0,4
706,Male,35,209.0,0,0,0,0,1,0,0,0,0,0,4
707,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
708,Male,40,245.55,0,0,0,0,1,3,2,0,1,0,4
709,Male,30,248.85,0,1,0,0,0,0,0,0,0,0,3
710,Female,18,231.38333333333333,0,0,0,0,1,0,0,0,0,0,4
711,Male,20,247.81666666666666,0,0,1,0,0,0,1,0,3,0,2
712,Male,35,305.93333333333334,0,0,1,0,1,0,0,0,0,0,2
713,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
714,Male,18,271.6,0,0,1,0,0,0,0,0,0,0,2
715,Male,18,233.16666666666666,0,1,0,0,0,0,0,0,0,0,3
716,Male,25,0,0,0,0,0,0,0,1,0,1,0,4
717,Male,50,269.4166666666667,0,1,0,0,0,0,0,0,0,0,3
718,Male,30,202.46666666666667,0,0,0,1,0,0,0,0,0,0,4
719,Male,40,248.48333333333332,0,1,0,0,0,0,0,0,0,1,3
720,Male,25,311.5833333333333,0,0,0,1,0,0,0,0,0,0,4
721,Male,50,252.65,0,0,1,0,1,2,4,3,2,4,2
722,Female,30,355.3833333333333,0,0,1,0,0,1,1,0,0,0,2
723,Male,50,259.23333333333335,0,1,0,0,0,0,0,0,0,0,3
724,Male,45,302.73333333333335,0,0,1,0,1,1,1,2,1,0,2
725,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
726,Male,30,0,0,0,0,0,0,0,0,1,0,0,4
727,Male,40,236.88333333333333,0,0,1,0,0,0,0,0,0,0,2
728,Male,40,230.58333333333334,0,1,0,0,0,0,0,0,0,0,3
729,Male,35,240.75,0,1,0,0,0,0,0,0,0,0,3
730,Male,50,235.96666666666667,0,1,0,0,0,0,0,0,0,0,3
731,Male,18,233.25,0,0,0,1,0,0,0,0,0,0,4
732,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
733,Male,18,234.2,0,0,0,0,1,0,0,1,0,0,4
734,Male,30,261.625,0,0,1,0,0,0,1,1,1,0,2
735,Male,35,212.78333333333333,0,1,0,0,0,0,0,0,0,0,3
736,Male,40,205.49166666666667,0,0,0,1,1,0,1,1,1,0,4
737,Female,30,233.13333333333333,0,0,0,1,0,0,0,2,0,0,4
738,Male,20,278.45,0,0,0,1,0,0,1,1,0,0,4
739,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
740,Male,30,239.725,0,1,0,1,1,1,1,0,0,0,3
741,Female,30,391.7,0,0,1,0,0,0,0,0,0,0,2
742,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
743,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
744,Male,39,248.11666666666667,0,0,0,1,0,0,0,1,0,0,4
745,Male,35,300.71666666666664,0,1,0,0,0,1,0,1,0,0,3
746,Male,30,311.31666666666666,0,1,0,0,0,0,0,0,0,0,3
747,Male,25,246.96666666666667,0,1,0,0,0,0,0,0,0,0,3
748,Male,35,283.26666666666665,0,0,0,0,1,0,0,1,4,1,4
749,Male,30,264.28333333333336,0,0,1,0,0,0,0,0,0,0,2
750,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
751,Male,40,238.75,0,0,1,0,1,1,5,1,4,2,2
752,Female,25,242.4,0,0,1,0,0,0,1,0,0,0,2
753,Male,40,0,0,0,0,0,0,0,1,0,1,0,4
754,Male,40,296.55,0,1,0,0,0,0,3,3,0,1,3
755,Female,65,319.75,0,0,1,0,0,0,0,0,0,0,2
756,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
757,Male,35,0,0,0,0,0,0,0,0,1,0,0,4
758,Female,40,290.96666666666664,0,0,1,0,0,1,1,0,0,0,2
759,Male,40,215.0,0,1,0,0,0,0,0,0,0,0,3
760,Male,55,273.55,0,1,0,0,0,0,0,0,0,0,3
761,Male,35,285.31666666666666,0,0,0,0,1,0,1,0,0,0,4
762,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
763,Male,25,267.6166666666667,0,0,1,1,0,0,0,1,0,0,2
764,Male,45,246.73333333333332,0,1,0,0,0,0,0,0,0,0,3
765,Male,40,200.95,0,0,0,1,0,0,0,0,0,0,4
766,Female,30,306.1,0,1,0,0,0,0,0,0,0,1,3
767,Female,25,223.6,0,0,0,1,0,1,1,0,0,0,4
768,Female,13,0,0,1,0,0,0,0,0,0,0,0,3
769,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
770,Male,45,273.46666666666664,0,0,0,0,1,1,2,3,1,2,4
771,Male,30,321.31666666666666,0,0,0,1,0,0,0,1,0,0,4
772,Male,40,331.4166666666667,0,0,0,1,0,0,0,0,0,0,4
773,Male,20,261.9,0,0,1,0,0,0,0,3,1,0,2
774,Male,60,388.8833333333333,0,1,0,0,0,0,0,0,0,0,3
775,Male,20,243.60833333333332,0,0,0,1,1,2,2,0,0,0,4
776,Female,30,219.00833333333333,0,0,0,1,1,0,0,2,0,0,4
777,Female,45,247.56666666666666,0,0,0,1,0,1,0,0,0,0,4
778,Male,40,200.53333333333333,0,1,0,0,0,0,0,0,0,0,3
779,Male,18,249.75,1,1,0,0,0,0,0,0,0,0,3
780,Male,40,334.29166666666663,0,1,0,0,0,0,0,0,0,0,3
781,Male,18,361.2,0,0,1,0,0,0,0,0,0,0,2
782,Female,25,288.96666666666664,0,1,0,0,0,0,0,0,0,0,3
783,Male,30,249.06666666666666,0,0,1,0,0,1,3,3,3,3,2
784,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
785,Female,35,292.7,0,1,0,0,0,0,0,0,0,0,3
786,Male,30,341.23333333333335,0,1,0,0,0,0,1,0,0,0,3
787,Male,30,252.78333333333333,0,0,0,1,0,1,1,1,0,0,4
788,Male,20,342.0833333333333,0,0,1,0,0,1,1,0,0,0,2
789,Male,25,307.75,0,1,0,0,0,0,0,0,0,0,3
790,Male,50,281.28333333333336,0,1,0,0,0,1,1,1,0,0,3
791,Female,18,247.41666666666666,0,0,1,0,0,0,0,0,0,0,2
792,Male,20,222.0,0,0,1,1,0,0,2,0,0,0,2
