id,gender,marathonTimeAged,age,timeSqr,marathonTime,,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
284,Female,89.28,30,8.856576,2.976,297.6,0,1,0,0,0,0,1,1,0,0,3
285,Male,153.975,50,9.48332025,3.0795,307.95,0,0,1,0,0,0,0,0,0,0,2
286,Male,141.515,55,6.620329,2.573,257.3,0,0,0,1,0,1,2,1,0,0,4
287,Male,84.34,40,4.44577225,2.1085,210.85,0,1,0,0,0,0,0,0,0,0,3
288,Male,72.07083335,35,4.240167362,2.059166667,205.9166667,0,0,1,0,0,0,0,0,0,0,2
289,Male,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,2
290,Male,156.3191667,55,8.077911363,2.842166667,284.2166667,0,1,0,0,0,0,0,0,0,0,3
291,Male,112.0466667,40,7.846534696,2.801166667,280.1166667,0,1,0,0,0,0,2,3,0,0,3
292,Male,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,4
293,Male,49.41300001,18,7.53594003,2.745166667,274.5166667,0,0,0,0,1,0,0,0,0,0,4
294,Male,145.9833334,50,8.524453446,2.919666667,291.9666667,0,0,0,1,0,0,0,0,0,0,4
295,Female,95.16500001,30,10.06264136,3.172166667,317.2166667,0,0,1,0,0,0,0,0,0,0,2
296,Male,96.19666668,40,5.783624175,2.404916667,240.4916667,0,0,0,1,1,0,0,0,0,0,4
297,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
298,Male,92.0325,35,6.91427025,2.6295,262.95,0,1,0,0,0,0,0,0,0,0,3
299,Female,156.5833334,50,9.807336113,3.131666667,313.1666667,0,1,0,0,0,1,1,0,0,0,3
300,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
301,Female,84.92499999,30,8.013617359,2.830833333,283.0833333,0,0,1,0,0,0,0,0,0,0,2
302,Male,0,25,0,0,0,0,0,0,0,0,1,0,3,3,4,4
303,Male,150.6416667,50,9.077164692,3.012833333,301.2833333,0,1,0,0,0,0,0,0,1,0,3
304,Male,80.49583333,25,10.36732669,3.219833333,321.9833333,0,0,1,0,0,0,0,0,0,0,2
305,Male,44.66100001,18,6.156188029,2.481166667,248.1166667,0,0,0,0,1,0,0,0,0,0,4
306,Male,96.85083335,35,7.657211363,2.767166667,276.7166667,0,1,0,0,0,0,0,0,0,0,3
307,Male,40.905,18,5.16425625,2.2725,227.25,0,0,0,1,1,0,0,0,0,0,4
308,Male,96.83333335,35,7.654444446,2.766666667,276.6666667,0,1,0,0,0,0,0,0,0,0,3
309,Male,88.49166666,35,6.392469443,2.528333333,252.8333333,0,1,0,0,0,0,0,0,0,0,3
310,Female,51.33000001,18,8.13200278,2.851666667,285.1666667,0,0,0,0,1,0,1,0,0,0,4
311,Male,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,4
312,Female,64.22083333,25,6.598904693,2.568833333,256.8833333,0,0,0,0,1,0,0,0,0,0,4
313,Male,148.6066667,40,13.80246336,3.715166667,371.5166667,0,1,0,0,0,0,0,0,0,0,3
314,Male,76.63333332,40,3.67041736,1.915833333,191.5833333,0,1,0,0,0,0,0,0,0,0,3
315,Male,44.11833334,20,4.866068342,2.205916667,220.5916667,0,0,0,0,1,3,5,7,3,0,4
316,Male,115.0041667,35,10.79670069,3.285833333,328.5833333,0,1,0,0,0,1,0,0,0,0,3
317,Female,98.63583335,35,7.942063363,2.818166667,281.8166667,0,0,0,1,0,1,2,0,0,0,4
318,Male,100.6366667,35,8.267541776,2.875333333,287.5333333,0,1,0,0,0,0,0,0,0,0,3
319,Male,82.45666668,40,4.249438675,2.061416667,206.1416667,0,1,0,1,1,1,1,0,0,0,3
320,Male,89.20333335,35,6.495701779,2.548666667,254.8666667,0,1,0,0,0,0,0,0,0,0,3
321,Male,88.23833332,40,4.866252167,2.205958333,220.5958333,0,0,1,1,1,0,0,0,0,0,2
322,Male,75.39999999,30,6.316844443,2.513333333,251.3333333,0,0,0,1,0,1,3,6,2,1,4
323,Male,59.15000001,30,3.887469446,1.971666667,197.1666667,0,0,0,0,1,1,4,3,3,0,4
324,Female,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
325,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
326,Male,143.1933333,40,12.81520669,3.579833333,357.9833333,0,1,0,0,0,0,0,0,0,0,3
327,Female,93.65000001,30,9.74480278,3.121666667,312.1666667,0,0,1,0,0,0,0,0,0,0,2
328,Male,117.72,30,15.397776,3.924,392.4,0,0,1,0,0,0,1,1,0,0,2
329,Male,95.29333335,35,7.41291378,2.722666667,272.2666667,0,0,1,0,0,0,0,0,0,0,2
330,Male,51.561,18,8.20536025,2.8645,286.45,0,1,0,0,0,0,0,0,0,0,3
331,Male,49.41833334,20,6.105429175,2.470916667,247.0916667,0,0,1,0,1,0,6,6,4,4,2
332,Female,107.2266667,40,7.18597378,2.680666667,268.0666667,0,0,1,0,1,6,4,6,10,2,2
333,Male,55.98999999,30,3.48320011,1.866333333,186.6333333,0,0,0,1,0,0,0,0,0,0,4
334,Male,80.59916666,35,5.30304136,2.302833333,230.2833333,0,0,1,0,0,1,0,0,0,0,2
335,Male,91.08999999,30,9.219320109,3.036333333,303.6333333,0,1,0,0,0,1,1,1,0,0,3
336,Male,144.91875,45,10.37108351,3.220416667,322.0416667,0,0,0,1,0,0,0,0,0,0,4
337,Male,80.76333332,40,4.076697506,2.019083333,201.9083333,0,1,0,1,0,1,0,0,0,0,3
338,Male,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,4
339,Male,78.15999999,30,6.787761776,2.605333333,260.5333333,0,1,0,0,0,0,0,0,0,0,3
340,Male,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,4
341,Female,80.17333335,35,5.247153779,2.290666667,229.0666667,0,1,0,0,0,1,0,0,0,0,3
342,Male,125.3289583,55,5.192511667,2.278708333,227.8708333,1,0,1,0,0,0,0,0,2,0,2
343,Male,49.55625,25,3.929315063,1.98225,198.225,0,0,0,1,0,0,1,1,0,0,4
344,Male,81.09500001,30,7.30711003,2.703166667,270.3166667,0,0,0,0,1,1,2,0,0,0,4
345,Female,61.81666668,25,6.114080446,2.472666667,247.2666667,0,0,0,0,1,2,2,1,0,0,4
346,Male,73.675,25,8.684809,2.947,294.7,0,1,0,0,0,0,0,0,0,0,3
347,Male,99.57,30,11.015761,3.319,331.9,0,0,0,1,0,0,3,0,0,0,4
348,Female,74.277,18,17.02800225,4.1265,412.65,0,0,1,0,0,0,1,0,2,0,2
349,Male,75.21500001,30,6.285884696,2.507166667,250.7166667,0,0,0,1,0,2,0,2,5,4,4
350,Male,77.72333335,35,4.931360446,2.220666667,222.0666667,0,0,0,1,1,0,1,0,0,0,4
351,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
352,Male,87.58166666,35,6.261672109,2.502333333,250.2333333,0,0,0,1,0,0,0,0,0,0,4
353,Female,88.40333334,20,19.53787336,4.420166667,442.0166667,0,1,1,0,0,0,1,2,0,0,1
354,Male,121.1925,55,4.85541225,2.2035,220.35,0,0,1,0,0,0,0,0,0,0,2
355,Male,118.7933333,40,8.819910026,2.969833333,296.9833333,0,1,0,0,0,0,1,2,0,0,3
356,Male,101.8791667,35,8.472950693,2.910833333,291.0833333,0,1,0,0,0,0,0,0,0,0,3
357,Male,80.13833335,35,5.242573446,2.289666667,228.9666667,0,0,0,0,1,1,0,1,0,0,4
358,Male,110.5833334,50,4.891469446,2.211666667,221.1666667,0,0,0,0,1,0,0,0,0,0,4
359,Male,80.35416666,35,5.270850693,2.295833333,229.5833333,0,0,1,0,0,1,2,2,3,0,2
360,Male,87.87999999,30,8.580993776,2.929333333,292.9333333,0,1,0,0,0,0,0,0,0,0,3
361,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
362,Male,68.65,25,7.540516,2.746,274.6,0,1,0,0,0,0,0,0,0,0,3
363,Female,94.03333335,35,7.21817778,2.686666667,268.6666667,0,0,0,0,1,1,0,0,0,0,4
364,Female,80.57,35,5.299204,2.302,230.2,0,0,0,1,0,1,1,0,0,0,4
365,Male,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
366,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
367,Male,0,30,0,0,0,0,0,0,1,0,1,0,0,0,0,4
368,Male,113.08,40,7.991929,2.827,282.7,0,0,0,0,1,0,0,0,0,0,4
369,Male,71.76,30,5.721664,2.392,239.2,0,1,0,0,0,0,0,0,0,0,3
370,Male,103.355,35,8.720209,2.953,295.3,0,0,1,0,0,0,0,0,0,0,2
371,Male,93.72,40,5.489649,2.343,234.3,0,0,0,1,0,0,0,0,3,0,4
372,Female,133.0233333,35,14.44506711,3.800666667,380.0666667,0,0,1,0,0,0,0,0,0,0,2
373,Female,176.9258333,55,10.34801669,3.216833333,321.6833333,0,1,0,0,0,0,0,0,0,0,3
374,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,4
375,Male,50.27333334,20,6.318520113,2.513666667,251.3666667,0,0,1,0,0,2,0,0,0,0,2
376,Male,51.06666668,25,4.172487112,2.042666667,204.2666667,0,0,1,0,0,0,0,0,0,0,2
377,Male,122.85,60,4.19225625,2.0475,204.75,0,0,0,1,0,0,0,0,0,0,4
378,Male,99.63500001,30,11.03014803,3.321166667,332.1166667,0,0,0,1,0,0,0,0,0,0,4
379,Male,148.4083334,50,8.810013363,2.968166667,296.8166667,0,1,1,1,0,0,1,2,2,0,1
380,Male,118.13,30,15.50521878,3.937666667,393.7666667,0,1,0,0,0,0,0,0,0,0,3
381,Male,102.6375,35,8.59955625,2.9325,293.25,0,1,0,0,0,0,0,0,1,0,3
382,Male,146.8275,45,10.64608136,3.262833333,326.2833333,0,1,0,0,0,0,0,0,0,0,3
383,Female,70.27083333,25,7.900784026,2.810833333,281.0833333,0,0,0,1,0,0,2,0,1,1,4
384,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,4
385,Male,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,4
386,Male,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
387,Male,107.98875,45,5.758800063,2.39975,239.975,0,0,1,0,1,2,3,5,3,0,2
388,Male,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,4
389,Male,76.08333333,25,9.261877776,3.043333333,304.3333333,0,0,1,0,0,0,0,0,0,0,2
390,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
391,Male,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,3
392,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
393,Female,92.76,40,5.377761,2.319,231.9,0,1,0,0,0,0,0,0,0,1,3
394,Male,45.60633333,19,5.76160011,2.400333333,240.0333333,0,1,0,0,0,4,2,0,0,1,3
395,Female,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
396,Male,89.76000002,45,3.978695112,1.994666667,199.4666667,0,1,0,0,0,0,0,0,0,0,3
397,Female,99.62,40,6.20259025,2.4905,249.05,0,1,0,0,0,0,0,0,0,0,3
398,Male,44.125,20,4.867539063,2.20625,220.625,0,0,1,0,0,0,0,0,0,0,2
399,Female,88.56500001,30,8.71528803,2.952166667,295.2166667,0,1,0,0,0,0,0,0,0,0,3
400,Male,176.3083334,50,12.43385136,3.526166667,352.6166667,0,1,0,0,0,0,0,0,0,0,3
401,Female,88.26,30,8.655364,2.942,294.2,0,0,1,0,0,0,0,0,0,1,2
402,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2,4
403,Male,93.67166666,35,7.162760109,2.676333333,267.6333333,0,1,0,0,0,0,0,0,0,1,3
404,Male,86.28,40,4.652649,2.157,215.7,0,0,0,1,0,1,0,1,0,0,4
405,Male,49.33666666,20,6.085266693,2.466833333,246.6833333,0,0,0,1,0,2,0,0,0,0,4
406,Male,126.0758333,35,12.9756047,3.602166667,360.2166667,0,1,0,0,0,0,0,0,0,0,3
407,Male,84.9625,35,5.89275625,2.4275,242.75,0,0,0,0,1,0,0,0,0,0,4
408,Male,109.3466667,40,7.472933446,2.733666667,273.3666667,0,0,0,0,1,0,0,0,0,0,4
409,Male,99.24583333,25,15.75957669,3.969833333,396.9833333,0,0,0,1,0,0,0,1,0,0,4
410,Male,55.58541668,25,4.943581675,2.223416667,222.3416667,0,0,0,1,0,0,1,4,2,2,4
411,Male,112.1733333,40,7.864285443,2.804333333,280.4333333,0,1,0,0,0,0,0,0,1,0,3
412,Female,103.7833333,40,6.731862672,2.594583333,259.4583333,0,1,0,1,0,0,0,1,0,0,3
413,Male,154.3733333,40,14.89445378,3.859333333,385.9333333,0,1,0,0,0,0,0,0,0,0,3
414,Male,107.6625,45,5.72405625,2.3925,239.25,0,1,0,0,0,0,1,0,0,0,3
415,Male,90.23999999,45,4.021361776,2.005333333,200.5333333,0,0,0,0,1,0,1,1,2,0,4
416,Male,139.74,45,9.643095109,3.105333333,310.5333333,0,0,1,0,0,0,0,1,1,0,2
417,Male,66.04166668,25,6.97840278,2.641666667,264.1666667,0,0,1,0,0,0,0,0,0,0,2
418,Male,68.51000001,30,5.215133446,2.283666667,228.3666667,0,0,0,0,1,0,0,0,0,0,4
419,Male,53.6125,25,4.59888025,2.1445,214.45,0,0,1,0,0,3,2,1,2,2,2
420,Male,114.9416667,40,8.257241712,2.873541667,287.3541667,0,0,1,1,0,1,0,0,0,1,2
421,Male,151.425,50,9.17181225,3.0285,302.85,0,0,0,1,1,6,4,0,0,0,4
422,Male,71.88999999,30,5.742413443,2.396333333,239.6333333,0,0,0,1,0,0,0,0,0,0,4
423,Male,130.9916667,55,5.672336113,2.381666667,238.1666667,0,0,0,0,1,0,1,0,0,0,4
424,Female,61.70333334,20,9.518253363,3.085166667,308.5166667,0,0,1,0,0,2,2,0,0,0,2
425,Male,179.8775,55,10.69617025,3.2705,327.05,0,1,0,0,0,1,1,1,0,0,3
426,Female,100.195,30,11.15448669,3.339833333,333.9833333,0,0,1,0,0,0,0,0,1,0,2
427,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
428,Male,93.30666668,40,5.441333779,2.332666667,233.2666667,0,0,0,0,1,2,2,0,0,0,4
429,Female,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
430,Male,87.84416666,35,6.299263359,2.509833333,250.9833333,0,0,0,1,0,0,0,0,0,0,4
431,Female,63.71666668,25,6.495701779,2.548666667,254.8666667,0,0,0,0,1,0,0,0,0,0,4
432,Female,74.73999999,30,6.206741776,2.491333333,249.1333333,0,0,1,1,0,2,2,1,0,0,2
433,Female,52.075,25,4.338889,2.083,208.3,0,0,1,0,0,0,0,0,0,0,2
434,Female,0,0,5.930036696,2.435166667,243.5166667,0,0,1,0,0,0,0,1,0,0,2
435,Male,107.85,45,5.744011113,2.396666667,239.6666667,0,1,0,0,0,0,0,0,0,0,3
436,Male,136.1891667,55,6.131401363,2.476166667,247.6166667,0,1,0,0,0,0,0,0,0,0,3
437,Male,88.13333332,40,4.854677776,2.203333333,220.3333333,0,0,0,1,0,2,0,0,0,0,4
438,Female,70.44999999,30,5.514669443,2.348333333,234.8333333,0,0,0,0,1,2,0,0,0,0,4
439,Female,45.49766666,14,10.56141669,3.249833333,324.9833333,0,1,0,0,0,0,0,0,0,0,3
440,Female,218.4508333,55,15.77546003,3.971833333,397.1833333,0,0,1,0,0,0,0,0,0,0,2
441,Male,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,2
442,Male,103.5708334,50,4.290767008,2.071416667,207.1416667,0,0,0,0,2,1,4,4,3,1,4
443,Male,62.01999999,30,4.27386711,2.067333333,206.7333333,0,0,0,0,1,3,4,4,1,0,4
444,Male,108.6375,45,5.828200696,2.414166667,241.4166667,0,1,0,0,0,0,0,0,0,0,3
445,Male,69.42500001,30,5.355367363,2.314166667,231.4166667,0,0,0,1,0,0,0,1,0,0,4
446,Male,176.425,50,12.45031225,3.5285,352.85,0,0,0,1,0,0,0,0,0,0,4
447,Male,56.79,20,8.06276025,2.8395,283.95,0,0,0,0,1,0,0,0,0,0,4
448,Male,112.5975,45,6.260838029,2.502166667,250.2166667,0,1,0,0,0,0,0,0,0,0,3
449,Male,80.5875,25,10.39095225,3.2235,322.35,0,0,0,1,0,1,0,0,0,0,4
450,Male,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,4
451,Male,40.25550001,18,5.001559508,2.236416667,223.6416667,0,1,1,0,0,0,0,0,1,0,1
452,Female,45.69899999,18,6.445674693,2.538833333,253.8833333,0,0,0,1,0,0,0,0,0,0,4
453,Female,74.0875,25,8.78233225,2.9635,296.35,0,0,1,0,0,0,0,0,0,0,2
454,Male,75.32583335,35,4.631821363,2.152166667,215.2166667,0,1,0,0,0,0,0,0,0,0,3
455,Male,136.5133333,40,11.64743136,3.412833333,341.2833333,0,0,1,0,0,0,0,1,1,0,2
456,Male,65.01,30,4.695889,2.167,216.7,0,1,0,0,0,0,1,1,0,0,3
457,Female,75.15500001,30,6.275860029,2.505166667,250.5166667,0,1,0,0,0,0,0,0,0,0,3
458,Male,0,65,0,0,0,0,0,0,0,0,0,0,0,1,0,4
459,Female,69.51,30,5.368489,2.317,231.7,0,0,1,0,0,0,0,0,0,0,2
460,Male,110.8533333,40,7.680288443,2.771333333,277.1333333,0,0,0,1,0,0,0,0,0,0,4
461,Male,85.88666668,40,4.610324696,2.147166667,214.7166667,0,0,0,1,0,1,0,0,2,2,4
462,Female,103.94,40,6.75220225,2.5985,259.85,0,0,0,0,1,0,0,0,0,0,4
463,Female,122.4533333,40,9.371761776,3.061333333,306.1333333,0,0,1,0,1,1,4,1,0,0,2
464,Male,78.76666668,40,3.877617362,1.969166667,196.9166667,0,0,1,0,0,0,0,0,0,0,2
465,Female,64.57916668,25,6.672750029,2.583166667,258.3166667,0,0,0,1,0,0,0,0,0,0,4
466,Female,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,4
467,Male,69.36416666,35,3.92766336,1.981833333,198.1833333,0,1,0,0,0,0,0,0,0,0,3
468,Male,112.31625,45,6.229600009,2.495916667,249.5916667,0,0,0,1,1,0,0,0,1,1,4
469,Male,39.06333334,20,3.814860029,1.953166667,195.3166667,0,1,0,0,0,0,0,0,1,0,3
470,Male,140.4241667,55,6.518660029,2.553166667,255.3166667,0,0,1,0,0,0,0,0,0,0,2
471,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
472,Male,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,4
473,Male,60.10833333,25,5.780818776,2.404333333,240.4333333,0,0,0,1,0,0,0,0,0,0,4
474,Male,147.1066667,55,7.15384178,2.674666667,267.4666667,0,0,0,0,1,0,1,0,0,0,4
475,Male,128.7666667,50,6.632341776,2.575333333,257.5333333,0,1,0,0,0,1,0,1,0,0,3
476,Male,120.13125,50,5.772606891,2.402625,240.2625,0,0,0,1,2,6,5,3,0,0,4
477,Male,92.1,40,5.30150625,2.3025,230.25,0,0,1,0,0,0,0,1,0,0,2
478,Male,102.3895833,35,8.558062676,2.925416667,292.5416667,0,1,1,0,0,0,0,1,0,0,1
479,Male,73.26083335,35,4.381346696,2.093166667,209.3166667,0,1,0,0,0,0,0,0,0,0,3
480,Male,111.7533333,40,7.805504693,2.793833333,279.3833333,0,0,1,0,0,0,0,0,0,0,2
481,Male,136.1083334,50,7.410191363,2.722166667,272.2166667,0,0,1,0,0,2,3,2,0,0,2
482,Male,62.415,30,4.32848025,2.0805,208.05,0,0,0,0,1,4,1,3,0,0,4
483,Male,77.54499999,30,6.681363359,2.584833333,258.4833333,0,0,1,0,0,1,5,6,3,2,2
484,Male,57.725,25,5.331481,2.309,230.9,0,0,0,1,0,0,0,0,0,0,4
485,Female,102.43,30,11.65767211,3.414333333,341.4333333,0,1,0,0,0,0,0,0,0,0,3
486,Male,38.29333334,20,3.665948446,1.914666667,191.4666667,0,1,0,1,0,3,6,5,5,3,3
487,Female,103.1925,45,5.258613363,2.293166667,229.3166667,0,0,0,0,1,0,0,0,1,0,4
488,Male,70.95500001,30,5.594013363,2.365166667,236.5166667,0,1,0,0,0,0,0,0,0,0,3
489,Male,109.1366667,40,7.444257509,2.728416667,272.8416667,0,0,0,1,1,1,0,0,0,0,4
490,Male,49.62500001,30,2.736267362,1.654166667,165.4166667,0,1,0,0,0,1,1,0,0,0,3
491,Male,95.96000001,30,10.23146845,3.198666667,319.8666667,0,1,0,0,0,0,0,0,0,0,3
492,Male,76.91833335,35,4.829738779,2.197666667,219.7666667,0,0,0,1,0,1,0,0,0,0,4
493,Female,77.07999999,30,6.601473776,2.569333333,256.9333333,0,1,0,0,0,0,0,0,0,0,3
494,Male,134.893125,45,8.985755641,2.997625,299.7625,0,1,0,0,0,0,0,0,0,0,3
495,Male,81.93,30,7.458361,2.731,273.1,0,0,0,0,1,0,1,0,0,0,4
496,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,2,0,4
497,Female,84.23,40,4.434183063,2.10575,210.575,0,0,0,0,1,0,1,0,0,0,4
498,Male,35.28,18,3.8416,1.96,196,0,0,0,0,1,0,0,0,0,0,4
499,Female,109.78,30,13.39072044,3.659333333,365.9333333,0,0,1,0,0,0,0,0,0,0,2
500,Female,85.65958335,35,5.989848342,2.447416667,244.7416667,0,0,0,1,1,0,0,1,0,0,4
501,Male,78.56333335,35,5.038528446,2.244666667,224.4666667,0,0,0,0,1,0,0,0,0,0,4
502,Female,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,4
503,Male,116.72,30,15.13728711,3.890666667,389.0666667,0,0,1,0,0,1,0,0,0,0,2
504,Female,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
505,Female,113.1,45,6.316844443,2.513333333,251.3333333,0,0,0,0,1,0,0,0,0,0,4
506,Female,134.1583334,50,7.199383363,2.683166667,268.3166667,0,0,0,1,0,0,0,0,0,0,4
507,Female,81.97083333,25,10.75074803,3.278833333,327.8833333,0,0,1,0,0,0,1,3,2,0,2
508,Male,91.96500002,45,4.176573446,2.043666667,204.3666667,0,1,0,0,0,0,0,0,0,0,3
509,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
510,Male,0,50,0,0,0,0,0,0,1,0,0,0,2,1,1,4
511,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
512,Male,105.6733333,40,6.979283359,2.641833333,264.1833333,0,0,1,0,0,0,0,1,0,0,2
513,Male,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,4
514,Male,106.1025,35,9.18999225,3.0315,303.15,0,0,1,0,0,0,0,0,1,0,2
515,Male,107.7966667,40,7.262575842,2.694916667,269.4916667,0,0,0,0,2,2,2,3,2,0,4
516,Male,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,4
517,Male,77.59333332,40,3.76295336,1.939833333,193.9833333,0,0,0,0,1,0,1,1,0,0,4
518,Male,138.925,50,7.72006225,2.7785,277.85,0,1,0,0,0,0,0,0,1,0,3
519,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
520,Male,44.24999999,18,6.043402776,2.458333333,245.8333333,0,1,0,0,0,0,0,0,0,0,3
521,Male,66.37083333,25,7.048140026,2.654833333,265.4833333,0,0,0,1,0,0,1,1,1,0,4
522,Female,152.7825,45,11.5271567,3.395166667,339.5166667,0,0,0,1,0,0,0,0,0,0,4
523,Male,92.22208335,35,6.942785842,2.634916667,263.4916667,0,1,1,0,0,0,0,0,0,0,1
524,Male,95.97,35,7.518564,2.742,274.2,0,1,0,0,0,0,0,0,0,0,3
525,Male,67.60416668,25,7.312517363,2.704166667,270.4166667,0,1,0,0,0,0,0,0,0,0,3
526,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
527,Female,144.7733333,40,13.09957378,3.619333333,361.9333333,0,0,1,0,0,0,0,0,0,0,2
528,Male,81.43916666,35,5.41415336,2.326833333,232.6833333,0,0,1,0,0,0,1,0,0,0,2
529,Male,58.55499999,30,3.80965336,1.951833333,195.1833333,0,0,1,0,0,1,0,0,0,0,2
530,Male,45.37,20,5.14609225,2.2685,226.85,0,0,0,1,0,2,1,0,0,0,4
531,Male,137.3475,45,9.315721363,3.052166667,305.2166667,0,0,1,0,0,0,3,1,0,0,2
532,Female,144.9933333,40,13.13941669,3.624833333,362.4833333,0,0,1,0,0,0,0,0,0,0,2
533,Male,140.33,60,5.47014136,2.338833333,233.8833333,0,0,0,0,1,0,1,0,0,0,4
534,Male,46.70699999,18,6.733160026,2.594833333,259.4833333,0,1,0,0,0,0,0,0,0,0,3
535,Female,102.8125,35,8.62890625,2.9375,293.75,0,1,0,0,0,0,0,0,0,0,3
536,Female,0,0,12.66055003,3.558166667,355.8166667,0,1,0,0,0,0,0,1,0,0,3
537,Male,54.13199999,18,9.044053776,3.007333333,300.7333333,0,1,0,0,0,0,0,0,0,0,3
538,Male,160.4916667,50,10.30303003,3.209833333,320.9833333,0,1,0,0,0,0,0,0,0,0,3
539,Male,62.655,30,4.36183225,2.0885,208.85,0,1,0,0,0,0,0,0,1,1,3
540,Female,88.79000001,30,8.75962678,2.959666667,295.9666667,0,1,0,0,0,0,0,0,1,0,3
541,Male,116.9758333,55,4.523420026,2.126833333,212.6833333,0,0,0,1,0,0,0,0,0,0,4
542,Female,173.6475,45,14.89059469,3.858833333,385.8833333,0,1,0,0,0,0,0,0,0,0,3
543,Male,89.9325,35,6.60233025,2.5695,256.95,0,0,1,0,0,0,0,0,1,0,2
544,Female,95.58,40,5.70971025,2.3895,238.95,0,1,0,0,0,0,0,0,0,0,3
545,Male,0,50,0,0,0,0,0,0,0,0,1,1,2,0,0,4
546,Male,102.1916667,25,16.70901878,4.087666667,408.7666667,0,0,1,0,0,0,0,0,0,0,2
547,Female,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
548,Male,38.7585,18,4.636485563,2.15325,215.325,0,0,1,1,1,0,0,1,0,0,2
549,Male,137.2083334,50,7.530450696,2.744166667,274.4166667,0,0,0,1,0,0,6,5,3,1,4
550,Female,72.76666668,25,8.471980446,2.910666667,291.0666667,0,0,1,0,0,0,0,0,0,0,2
551,Female,76.86,35,4.822416,2.196,219.6,0,0,0,0,2,2,3,5,2,2,4
552,Male,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,4
553,Male,56.727,18,9.93195225,3.1515,315.15,0,1,0,0,0,0,0,0,0,0,3
554,Male,105.12,40,6.906384,2.628,262.8,0,0,0,1,0,0,1,1,0,0,4
555,Male,93.08,40,5.414929,2.327,232.7,0,0,0,1,0,0,0,0,1,0,4
556,Male,120.1733333,40,9.026018776,3.004333333,300.4333333,0,1,0,0,0,0,0,0,0,0,3
557,Female,74.9775,30,6.246250563,2.49925,249.925,0,0,0,2,0,1,0,0,0,1,4
558,Male,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,4
559,Female,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,4
560,Male,87.54083335,35,6.255834696,2.501166667,250.1166667,0,1,0,0,0,0,0,0,0,0,3
561,Male,55.998,18,9.678321,3.111,311.1,0,0,1,0,0,0,0,0,0,0,2
562,Male,118.6908333,35,11.50001136,3.391166667,339.1166667,0,0,1,0,0,0,0,0,0,0,2
563,Male,69.11000001,30,5.306880113,2.303666667,230.3666667,0,0,0,1,0,0,0,0,0,0,4
564,Male,41.39,20,4.28283025,2.0695,206.95,0,0,0,1,1,1,2,0,0,0,4
565,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
566,Male,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,4
567,Male,51.651,18,8.23403025,2.8695,286.95,0,1,0,0,0,0,0,0,0,0,3
568,Female,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,4
